Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Accounts Payable,Deferred Long Term Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2021-01-21,28.709999084472656,29.739999771118164,27.61000061035156,29.200000762939453,29.200000762939453,6559200,SKLZ,1.0602739135461594,0.6815068184445835,0.4821917656103744,1.0380301751047352,0.0222437384414242,-0.4393693657544716,-0.6490061187210132,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-01-22,28.43000030517578,29.290000915527344,27.81999969482422,28.01000022888184,28.01000022888184,3848400,SKLZ,1.176365601345617,0.6644055858008278,0.5073188119254163,1.0546006276654674,0.1217649736801496,-0.4562914450738595,-0.6220630278496336,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-01-25,28.89999961853028,30.3700008392334,27.15999984741211,28.6200008392334,28.6200008392334,5525400,SKLZ,1.053459075277157,0.6264849678339858,0.4755415533748041,1.0270231116838735,0.0264359635932835,-0.4990200232601923,-0.6617240041653315,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-01-26,28.75,29.81999969482422,28.61000061035156,29.729999542236328,29.729999542236328,3628600,SKLZ,1.0632358256664074,0.5893037580735124,0.4083417601832081,1.0299643010441049,0.0332715246223025,-0.5325332755503113,-0.727034514320145,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-01-27,28.31999969482422,29.14999961853028,26.670000076293945,27.280000686645508,27.280000686645508,5981900,SKLZ,1.2543988401530717,0.6055718490451056,0.4527126125592612,1.0834518832758422,0.1709469568772295,-0.5493687652371961,-0.7225450988446614,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-01-28,27.51000022888184,28.299999237060547,25.56999969482422,26.6200008392334,26.6200008392334,4239300,SKLZ,1.2453043005551443,0.6371148966861215,0.4477836100863629,1.0617555757592425,0.183548724795902,-0.4991603321300195,-0.7164950847169084,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-01-29,27.940000534057617,29.299999237060547,26.420000076293945,27.6200008392334,27.6200008392334,5611100,SKLZ,1.1020999134373122,0.5604633986921335,0.449674138266198,1.0699322973380807,0.0321676160992314,-0.5960408217788569,-0.7328795089372411,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-01,28.020000457763672,28.450000762939453,27.0,27.34000015258789,27.34000015258789,2923400,SKLZ,1.0362106717480926,0.5636430051721658,0.440746163989844,1.0315574884075709,0.0046531833405216,-0.5751991004881486,-0.7259294667710023,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-02,27.76000022888184,29.34000015258789,27.61000061035156,28.86000061035156,28.86000061035156,4768000,SKLZ,0.9511434574638794,0.5443520341614989,0.416493423546648,1.0393553331681484,-0.088211875704269,-0.5925331418036945,-0.7426721322609109,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-03,29.0,31.89999961853028,29.0,31.270000457763672,31.270000457763672,5369100,SKLZ,0.7818995972182354,0.4608250603282103,0.3859929490927621,1.0396059646408131,-0.2577063674225777,-0.6615408881388007,-0.7686023562498061,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-04,37.45000076293945,39.4900016784668,35.0099983215332,38.9900016784668,38.9900016784668,21137400,SKLZ,0.6504231730863775,0.3752244032992874,0.2911002793759316,1.0350444874140108,-0.3846213143276332,-0.7233325337723145,-0.8486586206116935,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-05,37.459999084472656,46.29800033569336,37.19499969482422,43.720001220703125,43.720001220703125,16883000,SKLZ,0.5878316570304555,0.3174748336436047,0.2538883822403336,1.0366248108476028,-0.4487931538171473,-0.7438183609424844,-0.8733618317335291,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-08,44.0,45.54999923706055,40.619998931884766,42.79999923706055,42.79999923706055,6211500,SKLZ,0.6490654481739053,0.3207943875463323,0.249299071647057,1.0368884708904245,-0.3878230227165191,-0.7413143605272199,-0.8541655236689257,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-09,40.900001525878906,42.34000015258789,39.540000915527344,41.77999877929688,41.77999877929688,6374800,SKLZ,0.701771195583497,0.3688367711261921,0.2532312166784632,1.0434986931592627,-0.3417274975757657,-0.71208250591715,-0.8391135919347863,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-10,42.959999084472656,43.77000045776367,38.16999816894531,40.119998931884766,40.119998931884766,5881300,SKLZ,0.7838983449709177,0.3908275354592379,0.2514955239584768,1.0526013459758607,-0.268703001004943,-0.6872989005552317,-0.8315734755250619,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-11,40.0,40.18999862670898,36.59999847412109,37.47999954223633,37.47999954223633,6924300,SKLZ,0.8188367371635893,0.4356990427735658,0.280149416441895,1.0387619607072216,-0.2199252235436323,-0.6327225912292371,-0.8104943417297727,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-12,38.54999923706055,38.75,36.11000061035156,37.150001525878906,37.150001525878906,3858200,SKLZ,0.7905787249772812,0.4080753492527198,0.2893674174551914,1.037978242018038,-0.2473995170407567,-0.6468746337012132,-0.8047602410600094,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-16,40.11000061035156,40.18999862670898,38.65999984741211,39.790000915527344,39.790000915527344,4801300,SKLZ,0.6722794517343498,0.3970846903039198,0.2789645671291791,1.023482203476065,-0.3512027517417151,-0.6670708140729931,-0.8260758095922365,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-17,38.59999847412109,38.90499877929688,36.45000076293945,38.119998931884766,38.119998931884766,5021900,SKLZ,0.674973773955564,0.3990031601345311,0.2843651746149702,1.0274034553097129,-0.3524296813541486,-0.670552958792315,-0.8305841135154748,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-18,36.52999877929688,37.29999923706055,34.65999984741211,36.040000915527344,36.040000915527344,5253500,SKLZ,0.6864594656671963,0.4536625961745065,0.2902330680474657,1.0353108010217529,-0.3488513353545566,-0.6313134380638772,-0.8254434122996246,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-19,37.060001373291016,37.19499969482422,35.25199890136719,35.939998626708984,35.939998626708984,3681100,SKLZ,0.6466332960248709,0.4460211825031271,0.3018920644422757,1.0023245570248156,-0.3556912609999447,-0.6210751027017145,-0.816007862591612,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-22,34.88999938964844,35.970001220703125,32.0,32.290000915527344,32.290000915527344,6956600,SKLZ,0.6190770890162949,0.5246206272453728,0.3279653097654593,0.9953240943772406,-0.3762470053609457,-0.5528601427400495,-0.7920883671057646,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-23,29.809999465942383,32.27000045776367,27.549999237060547,30.959999084472656,30.959999084472656,7812400,SKLZ,0.6246770259850384,0.5594315312338205,0.3801679846840393,1.008586492222307,-0.3839094662372683,-0.5235566472039845,-0.7380465884452287,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-24,31.709999084472656,33.75,31.0,32.95000076293945,32.95000076293945,3885100,SKLZ,0.564491652527975,0.5156297231479182,0.3705614493302283,1.0099883968047432,-0.4454967442767682,-0.5500039986551385,-0.7329550667619402,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-25,33.04999923706055,33.43000030517578,29.0,30.14999961853028,30.14999961853028,5929600,SKLZ,0.5970149329268033,0.5635157540989175,0.41028192511009,1.0266826115313998,-0.4296676786045965,-0.5365762898392155,-0.7311352694485647,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-02-26,31.299999237060547,32.65999984741211,29.850000381469727,31.61000061035156,31.61000061035156,4943600,SKLZ,0.5735526355804447,0.6817462455221659,0.3827902609248053,1.0374166001615297,-0.463863964581085,-0.4237158316639711,-0.7605799367485124,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-01,33.90999984741211,35.2400016784668,32.5099983215332,34.220001220703125,34.220001220703125,4329400,SKLZ,0.5563997731247341,0.6203973928964142,0.3676212587653313,1.013597239400828,-0.457197466276094,-0.4537659804062972,-0.7383392281017231,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-02,34.20000076293945,36.5,32.959999084472656,33.150001525878906,33.150001525878906,4310100,SKLZ,0.5656108336937061,0.6126696389466879,0.3481146132932815,1.0361647740865512,-0.470553940392845,-0.4757369542838146,-0.7647540877159658,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-03,33.0,33.36000061035156,29.56999969482422,30.440000534057617,30.440000534057617,5003900,SKLZ,0.6162943462465555,0.7253613513903185,0.3791064309917329,1.054357280092723,-0.4380629338461674,-0.3751062934518858,-0.7436001953186742,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-04,29.14999961853028,30.29700088500977,25.791000366210938,28.32999992370605,28.32999992370605,19062100,SKLZ,0.6717261114682014,0.8150370707649237,0.395693613425203,1.0789141676317748,-0.4071880561635734,-0.3131617657678311,-0.7400630560416437,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-05,29.170000076293945,29.334999084472656,24.11000061035156,27.450000762939453,27.450000762939453,11387700,SKLZ,0.652458992700379,0.8142076415402038,0.4054644737739917,1.0513678997204563,-0.3989089070200773,-0.2853975100157313,-0.7121727030889866,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-08,28.59000015258789,28.799999237060547,23.09000015258789,24.450000762939453,24.450000762939453,19027500,SKLZ,0.7067484722879025,0.8711655857838017,0.445398773149712,1.053835017954231,-0.3470865456663285,-0.2273716997114709,-0.6621055228083739,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-09,25.11000061035156,26.15999984741211,24.56999969482422,25.36000061035156,25.36000061035156,13572600,SKLZ,0.6805993617301638,0.8470031161382751,0.4392744509152566,1.047243962582535,-0.3666446008523711,-0.2460765258745466,-0.665921298240264,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-10,27.5,27.600000381469727,25.06999969482422,25.700000762939453,25.700000762939453,13572700,SKLZ,0.6175097048418897,0.7712061909120852,0.4256809048877254,1.039672854637922,-0.4221631497960322,-0.3075418678589382,-0.6696223340596943,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-11,26.530000686645508,29.14999961853028,24.51000022888184,27.780000686645508,27.780000686645508,22622800,SKLZ,0.5892728738161205,0.6763859053668106,0.3963282921794382,1.0256622421362138,-0.4363893683200933,-0.3844088902071008,-0.6759972023312657,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-12,26.959999084472656,29.489999771118164,26.559999465942383,29.31999969482422,29.31999969482422,12197700,SKLZ,0.5361528114136992,0.6531377836920911,0.3564120026614409,1.0207674438038497,-0.4846146323901504,-0.3956868640741593,-0.6936025016915407,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-15,29.420000076293945,31.950000762939453,29.020000457763672,31.450000762939453,31.450000762939453,10873100,SKLZ,0.4801271864916297,0.6038155583606821,0.3357710703797679,1.017237660715961,-0.5371104742243313,-0.4234345001517223,-0.7007711279418047,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-16,32.16999816894531,32.869998931884766,29.31999969482422,30.690000534057617,30.690000534057617,11977200,SKLZ,0.4923427629109757,0.623330036750487,0.3662430620893863,1.0317473901389642,-0.5394046272279885,-0.3994402746146184,-0.6927042375386735,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-17,27.0,29.6200008392334,26.2549991607666,29.3700008392334,29.3700008392334,24553200,SKLZ,0.4804221741059214,0.6540687278023948,0.3878106917895495,1.0204048792069982,-0.5399827051010768,-0.3822672083279622,-0.6802041717502628,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-18,28.100000381469727,28.59000015258789,26.020000457763672,26.75,26.75,16323200,SKLZ,0.4691588856349482,0.7203738488883615,0.4250467246937974,1.026141003020234,-0.5569821173852858,-0.3355871093073057,-0.6578742842465759,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-19,24.0,27.21999931335449,23.64999961853028,25.729999542236328,25.729999542236328,65843300,SKLZ,0.6513797328822314,0.7578702039224814,0.4438398864931099,1.039291194415156,-0.3879114615329245,-0.2965429183214916,-0.6396481335094739,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-22,25.89999961853028,26.549999237060547,24.739999771118164,24.739999771118164,24.739999771118164,12042400,SKLZ,0.6697655557041791,0.8172998989660303,0.4284559611776684,1.0344112053404404,-0.3646456496362613,-0.2439050612754651,-0.6350762683656519,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-23,24.940000534057617,25.239999771118164,23.229999542236328,23.239999771118164,23.239999771118164,13660800,SKLZ,0.7818416633065104,0.8795181039312967,0.4290017368855212,1.0693935085724935,-0.2875518452659833,-0.2126072427082161,-0.6562999934018092,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
2021-03-24,23.450000762939453,23.6299991607666,19.89999961853028,19.989999771118164,19.989999771118164,21178200,SKLZ,1.058529269119071,1.0900450807913389,0.4912456131696557,1.0856410250000772,-0.0271117558810061,-0.0062586619193858,-0.589967553727615,450248000.0,47402000.0,235019000.0,3696000.0,282421000.0,37000.0,6719000.0,-215266000.0,46000.0,3910000.0,262728000.0,47356000.0,5292000.0,273219000.0,,235019000.0,,22039000.0,,-2000000.0,7651000.0,-237000.0,232592000.0,-5760000.0,247436000.0,-43931000.0,205867000.0,-26488000.0,517000.0,-1340000.0,15025000.0,-237000.0,-12293000.0
